Title:,"Time Series, Area-Averaged of Total column ozone monthly 0.5 x 0.625 deg. [MERRA-2 (monthly)"
2012-08-01 00:00:00,306.269165
2012-09-01 00:00:00,287.572693
2012-10-01 00:00:00,278.176697
2012-11-01 00:00:00,298.279602
2012-12-01 00:00:00,290.014679
2013-01-01 00:00:00,358.795197
2013-02-01 00:00:00,368.772095
2013-03-01 00:00:00,382.591156
2013-04-01 00:00:00,379.21051
2013-05-01 00:00:00,359.403229
2013-06-01 00:00:00,345.114899
2013-07-01 00:00:00,328.162262
2013-08-01 00:00:00,314.3797
2013-09-01 00:00:00,285.75415
2013-10-01 00:00:00,282.707764
2013-11-01 00:00:00,296.110901
2013-12-01 00:00:00,296.948181
2014-01-01 00:00:00,358.368469
2014-02-01 00:00:00,388.756256
2014-03-01 00:00:00,355.599182
2014-04-01 00:00:00,362.329742
2014-05-01 00:00:00,361.202972
2014-06-01 00:00:00,346.089081
2014-07-01 00:00:00,330.763611
2014-08-01 00:00:00,341.42395
2014-09-01 00:00:00,284.597809
2014-10-01 00:00:00,279.80661
2014-11-01 00:00:00,282.179199
2014-12-01 00:00:00,307.470856
2015-01-01 00:00:00,375.532715
2015-02-01 00:00:00,366.845337
2015-03-01 00:00:00,367.899078
2015-04-01 00:00:00,357.418701
2015-05-01 00:00:00,370.035553
2015-06-01 00:00:00,355.092957
2015-07-01 00:00:00,334.201019
2015-08-01 00:00:00,310.487457
2015-09-01 00:00:00,303.495331
2015-10-01 00:00:00,291.184998
2015-11-01 00:00:00,289.057373
2015-12-01 00:00:00,276.485199
2016-01-01 00:00:00,349.023834
2016-02-01 00:00:00,338.200562
2016-03-01 00:00:00,350.165222
2016-04-01 00:00:00,385.085449
2016-05-01 00:00:00,361.083557
2016-06-01 00:00:00,337.435028
2016-07-01 00:00:00,326.47995
2016-08-01 00:00:00,306.741974
2016-09-01 00:00:00,277.605682
2016-10-01 00:00:00,291.435638
2016-11-01 00:00:00,277.521454
2016-12-01 00:00:00,292.245575
2017-01-01 00:00:00,319.914246
2017-02-01 00:00:00,342.101929
2017-03-01 00:00:00,349.847839
2017-04-01 00:00:00,346.484741
2017-05-01 00:00:00,347.063995
2017-06-01 00:00:00,321.952667
2017-07-01 00:00:00,327.794312
2017-08-01 00:00:00,311.308624
2017-09-01 00:00:00,311.993958
2017-10-01 00:00:00,271.873657
2017-11-01 00:00:00,296.574463
2017-12-01 00:00:00,299.034698
2018-01-01 00:00:00,348.912537
2018-02-01 00:00:00,392.892242
2018-03-01 00:00:00,415.379181
2018-04-01 00:00:00,361.252106
2018-05-01 00:00:00,346.572327
2018-06-01 00:00:00,340.347015
2018-07-01 00:00:00,325.721405
2018-08-01 00:00:00,314.19754
2018-09-01 00:00:00,288.530273
2018-10-01 00:00:00,286.663574
2018-11-01 00:00:00,304.650269
2018-12-01 00:00:00,301.645905
2019-01-01 00:00:00,330.254211
2019-02-01 00:00:00,328.497742
2019-03-01 00:00:00,361.313019
2019-04-01 00:00:00,374.198059
2019-05-01 00:00:00,366.473419
2019-06-01 00:00:00,339.837189
2019-07-01 00:00:00,330.223755
2019-08-01 00:00:00,318.61557
2019-09-01 00:00:00,285.15564
2019-10-01 00:00:00,277.591278
2019-11-01 00:00:00,301.986115
2019-12-01 00:00:00,305.211151
2020-01-01 00:00:00,321.796326
2020-02-01 00:00:00,351.626221
2020-03-01 00:00:00,372.907349
2020-04-01 00:00:00,335.66861
2020-05-01 00:00:00,346.062927
2020-06-01 00:00:00,337.533997
2020-07-01 00:00:00,324.880981
2020-08-01 00:00:00,305.51181
2020-09-01 00:00:00,284.748444
2020-10-01 00:00:00,290.981964
2020-11-01 00:00:00,282.307861
2020-12-01 00:00:00,297.193695
2021-01-01 00:00:00,317.270782
2021-02-01 00:00:00,341.861938
2021-03-01 00:00:00,359.27243
2021-04-01 00:00:00,381.469971
2021-05-01 00:00:00,372.351105
2021-06-01 00:00:00,329.60556
2021-07-01 00:00:00,326.352234
2021-08-01 00:00:00,323.00946
2021-09-01 00:00:00,285.926636
2021-10-01 00:00:00,275.168121
2021-11-01 00:00:00,296.755402
2021-12-01 00:00:00,305.577637
2022-01-01 00:00:00,321.979218
2022-02-01 00:00:00,340.203674
2022-03-01 00:00:00,364.007996
2022-04-01 00:00:00,365.932953
2022-05-01 00:00:00,357.627594
2022-06-01 00:00:00,331.670868
2022-07-01 00:00:00,326.88324
2022-08-01 00:00:00,309.789856
2022-09-01 00:00:00,303.872406
2022-10-01 00:00:00,282.937561
2022-11-01 00:00:00,295.946899
2022-12-01 00:00:00,307.744659
2023-01-01 00:00:00,332.203491
2023-02-01 00:00:00,298.55835
2023-03-01 00:00:00,367.165314
2023-04-01 00:00:00,364.500305
2023-05-01 00:00:00,350.250092
2023-06-01 00:00:00,340.783875
2023-07-01 00:00:00,340.127228
2023-08-01 00:00:00,306.375122
2023-09-01 00:00:00,279.279144
2023-10-01 00:00:00,281.027039
2023-11-01 00:00:00,310.8302
2023-12-01 00:00:00,286.353088
2024-01-01 00:00:00,352.55304
2024-02-01 00:00:00,365.254181
2024-03-01 00:00:00,381.610291
2024-04-01 00:00:00,399.15625
2024-05-01 00:00:00,377.537628
2024-06-01 00:00:00,371.649811
2024-07-01 00:00:00,353.192322
2024-08-01 00:00:00,317.029999
2024-09-01 00:00:00,304.226776
2024-10-01 00:00:00,285.616516
2024-11-01 00:00:00,287.367249
2024-12-01 00:00:00,294.762421
2025-01-01 00:00:00,317.842285
2025-02-01 00:00:00,365.606476
2025-03-01 00:00:00,297.148895
2025-04-01 00:00:00,357.927429
2025-05-01 00:00:00,366.549194
2025-06-01 00:00:00,332.199158
2025-07-01 00:00:00,331.245728
2025-08-01 00:00:00,309.375916
2025-09-01 00:00:00,291.302002
2025-10-01 00:00:00,276.657623
2025-11-01 00:00:00,281.194824
2025-12-01 00:00:00,303.076782
