Title:,"Time Series, Area-Averaged of Total column ozone monthly 0.5 x 0.625 deg. [MERRA-2 (monthly)"
2012-08-01 00:00:00,306.264984
2012-09-01 00:00:00,287.546875
2012-10-01 00:00:00,278.204956
2012-11-01 00:00:00,298.271759
2012-12-01 00:00:00,290.045013
2013-01-01 00:00:00,358.836517
2013-02-01 00:00:00,368.697815
2013-03-01 00:00:00,382.692902
2013-04-01 00:00:00,379.136963
2013-05-01 00:00:00,359.39682
2013-06-01 00:00:00,345.101501
2013-07-01 00:00:00,328.15509
2013-08-01 00:00:00,314.377106
2013-09-01 00:00:00,285.736298
2013-10-01 00:00:00,282.719452
2013-11-01 00:00:00,296.075348
2013-12-01 00:00:00,297.034668
2014-01-01 00:00:00,358.350891
2014-02-01 00:00:00,388.804474
2014-03-01 00:00:00,355.587738
2014-04-01 00:00:00,362.295532
2014-05-01 00:00:00,361.207672
2014-06-01 00:00:00,346.100189
2014-07-01 00:00:00,330.735321
2014-08-01 00:00:00,341.404144
2014-09-01 00:00:00,284.588898
2014-10-01 00:00:00,279.769897
2014-11-01 00:00:00,282.215393
2014-12-01 00:00:00,307.474121
2015-01-01 00:00:00,375.679291
2015-02-01 00:00:00,366.700531
2015-03-01 00:00:00,367.981232
2015-04-01 00:00:00,357.399689
2015-05-01 00:00:00,370.020569
2015-06-01 00:00:00,355.057098
2015-07-01 00:00:00,334.213409
2015-08-01 00:00:00,310.436005
2015-09-01 00:00:00,303.494476
2015-10-01 00:00:00,291.165863
2015-11-01 00:00:00,289.092041
2015-12-01 00:00:00,276.526093
2016-01-01 00:00:00,348.93454
2016-02-01 00:00:00,338.217102
2016-03-01 00:00:00,350.284363
2016-04-01 00:00:00,385.099579
2016-05-01 00:00:00,361.002777
2016-06-01 00:00:00,337.442444
2016-07-01 00:00:00,326.479462
2016-08-01 00:00:00,306.726532
2016-09-01 00:00:00,277.593292
2016-10-01 00:00:00,291.426544
2016-11-01 00:00:00,277.502533
2016-12-01 00:00:00,292.272278
2017-01-01 00:00:00,319.902679
2017-02-01 00:00:00,342.209015
2017-03-01 00:00:00,349.81662
2017-04-01 00:00:00,346.48764
2017-05-01 00:00:00,347.03302
2017-06-01 00:00:00,321.963806
2017-07-01 00:00:00,327.789948
2017-08-01 00:00:00,311.295807
2017-09-01 00:00:00,311.99649
2017-10-01 00:00:00,271.8508
2017-11-01 00:00:00,296.59668
2017-12-01 00:00:00,299.045258
2018-01-01 00:00:00,348.967712
2018-02-01 00:00:00,392.956329
2018-03-01 00:00:00,415.339569
2018-04-01 00:00:00,361.237823
2018-05-01 00:00:00,346.514008
2018-06-01 00:00:00,340.33551
2018-07-01 00:00:00,325.728607
2018-08-01 00:00:00,314.193054
2018-09-01 00:00:00,288.524414
2018-10-01 00:00:00,286.650055
2018-11-01 00:00:00,304.646698
2018-12-01 00:00:00,301.632751
2019-01-01 00:00:00,330.302063
2019-02-01 00:00:00,328.556885
2019-03-01 00:00:00,361.259705
2019-04-01 00:00:00,374.194427
2019-05-01 00:00:00,366.467316
2019-06-01 00:00:00,339.838867
2019-07-01 00:00:00,330.229828
2019-08-01 00:00:00,318.588257
2019-09-01 00:00:00,285.129181
2019-10-01 00:00:00,277.61026
2019-11-01 00:00:00,301.952972
2019-12-01 00:00:00,305.242188
2020-01-01 00:00:00,321.792694
2020-02-01 00:00:00,351.74826
2020-03-01 00:00:00,372.843475
2020-04-01 00:00:00,335.704803
2020-05-01 00:00:00,346.010437
2020-06-01 00:00:00,337.525024
2020-07-01 00:00:00,324.855499
2020-08-01 00:00:00,305.542358
2020-09-01 00:00:00,284.730103
2020-10-01 00:00:00,290.981049
2020-11-01 00:00:00,282.334076
2020-12-01 00:00:00,297.192566
2021-01-01 00:00:00,317.28479
2021-02-01 00:00:00,341.862122
2021-03-01 00:00:00,359.244629
2021-04-01 00:00:00,381.53775
2021-05-01 00:00:00,372.29538
2021-06-01 00:00:00,329.611633
2021-07-01 00:00:00,326.367767
2021-08-01 00:00:00,322.983612
2021-09-01 00:00:00,285.919128
2021-10-01 00:00:00,275.169525
2021-11-01 00:00:00,296.73114
2021-12-01 00:00:00,305.579407
2022-01-01 00:00:00,321.985504
2022-02-01 00:00:00,340.247192
2022-03-01 00:00:00,364.051636
2022-04-01 00:00:00,365.899323
2022-05-01 00:00:00,357.666748
2022-06-01 00:00:00,331.629822
2022-07-01 00:00:00,326.866394
2022-08-01 00:00:00,309.773712
2022-09-01 00:00:00,303.872528
2022-10-01 00:00:00,282.910919
2022-11-01 00:00:00,295.962433
2022-12-01 00:00:00,307.742188
2023-01-01 00:00:00,332.194519
2023-02-01 00:00:00,298.589661
2023-03-01 00:00:00,367.209381
2023-04-01 00:00:00,364.471954
2023-05-01 00:00:00,350.25412
2023-06-01 00:00:00,340.773132
2023-07-01 00:00:00,340.138855
2023-08-01 00:00:00,306.354004
2023-09-01 00:00:00,279.246124
2023-10-01 00:00:00,281.060333
2023-11-01 00:00:00,310.852814
2023-12-01 00:00:00,286.364044
2024-01-01 00:00:00,352.559845
2024-02-01 00:00:00,365.242401
2024-03-01 00:00:00,381.710602
2024-04-01 00:00:00,399.065369
2024-05-01 00:00:00,377.543488
2024-06-01 00:00:00,371.69043
2024-07-01 00:00:00,353.11084
2024-08-01 00:00:00,317.009735
2024-09-01 00:00:00,304.259644
2024-10-01 00:00:00,285.565643
2024-11-01 00:00:00,287.380371
2024-12-01 00:00:00,294.758514
2025-01-01 00:00:00,317.864075
2025-02-01 00:00:00,365.600342
2025-03-01 00:00:00,297.142456
2025-04-01 00:00:00,357.950623
2025-05-01 00:00:00,366.556183
2025-06-01 00:00:00,332.17041
2025-07-01 00:00:00,331.274017
2025-08-01 00:00:00,309.350403
2025-09-01 00:00:00,291.302887
2025-10-01 00:00:00,276.641296
2025-11-01 00:00:00,281.214905
2025-12-01 00:00:00,303.068237
