########################################################################################
# This file contains data retrieved from the CDS https://cds.climate.copernicus.eu/datasets/insitu-observations-woudc-ozone-total-column-and-profiles
# This is a C3S product under the following licences:
# 20180314_Copernicus_License_V1.1
# woudc-data-policy
# This is a CSV file following the CDS convention cdm-obs
# Data source: TotalOzone
# Time extent: 20040101 - 20250331
# Geographic area (minlat/maxlat/minlon/maxlon): 50.80/50.80/4.35/4.35
# Variables selected and units:
# total_ozone_column [Dobson-units]
# standard_deviation_ozone [None]
# Uncertainty legend:
# No uncertainty columns available for this dataset.
########################################################################################
index,observation_id,report_id,observed_variable,observation_value,units,sensor_id,primary_station_id,height_of_station_above_sea_level,report_timestamp,longitude,latitude
1826,479585,19435,standard_deviation_ozone,9.9,None,MKIII,53,100.0,2005-01-07,4.35,50.8
1827,502121,20350,standard_deviation_ozone,0.0,None,Beck,53,100.0,2005-01-07,4.35,50.8
1828,479556,19434,total_ozone_column,344.4,Dobson-units,MKII,53,100.0,2005-01-08,4.35,50.8
1829,479586,19435,total_ozone_column,327.3,Dobson-units,MKIII,53,100.0,2005-01-08,4.35,50.8
1830,479556,19434,standard_deviation_ozone,0.8,None,MKII,53,100.0,2005-01-08,4.35,50.8
1831,479586,19435,standard_deviation_ozone,0.0,None,MKIII,53,100.0,2005-01-08,4.35,50.8
1832,479557,19434,total_ozone_column,274.7,Dobson-units,MKII,53,100.0,2005-01-09,4.35,50.8
1833,479587,19435,total_ozone_column,277.8,Dobson-units,MKIII,53,100.0,2005-01-09,4.35,50.8
1834,479557,19434,standard_deviation_ozone,10.2,None,MKII,53,100.0,2005-01-09,4.35,50.8
1835,479587,19435,standard_deviation_ozone,11.7,None,MKIII,53,100.0,2005-01-09,4.35,50.8
1836,479558,19434,total_ozone_column,271.4,Dobson-units,MKII,53,100.0,2005-01-10,4.35,50.8
1837,479588,19435,total_ozone_column,273.9,Dobson-units,MKIII,53,100.0,2005-01-10,4.35,50.8
1838,502122,20350,total_ozone_column,247.0,Dobson-units,Beck,53,100.0,2005-01-10,4.35,50.8
1839,479558,19434,standard_deviation_ozone,0.9,None,MKII,53,100.0,2005-01-10,4.35,50.8
1840,479588,19435,standard_deviation_ozone,1.9,None,MKIII,53,100.0,2005-01-10,4.35,50.8
1841,502122,20350,standard_deviation_ozone,0.0,None,Beck,53,100.0,2005-01-10,4.35,50.8
1842,479559,19434,total_ozone_column,302.0,Dobson-units,MKII,53,100.0,2005-01-11,4.35,50.8
1843,479589,19435,total_ozone_column,302.2,Dobson-units,MKIII,53,100.0,2005-01-11,4.35,50.8
1844,502123,20350,total_ozone_column,299.8,Dobson-units,Beck,53,100.0,2005-01-11,4.35,50.8
1845,479559,19434,standard_deviation_ozone,2.9,None,MKII,53,100.0,2005-01-11,4.35,50.8
1846,479589,19435,standard_deviation_ozone,2.5,None,MKIII,53,100.0,2005-01-11,4.35,50.8
1847,502123,20350,standard_deviation_ozone,0.0,None,Beck,53,100.0,2005-01-11,4.35,50.8
1848,479560,19434,total_ozone_column,305.5,Dobson-units,MKII,53,100.0,2005-01-12,4.35,50.8
1849,479590,19435,total_ozone_column,293.3,Dobson-units,MKIII,53,100.0,2005-01-12,4.35,50.8
1850,502124,20350,total_ozone_column,299.8,Dobson-units,Beck,53,100.0,2005-01-12,4.35,50.8
1851,479560,19434,standard_deviation_ozone,11.8,None,MKII,53,100.0,2005-01-12,4.35,50.8
1852,479590,19435,standard_deviation_ozone,1.9,None,MKIII,53,100.0,2005-01-12,4.35,50.8
1853,502124,20350,standard_deviation_ozone,0.0,None,Beck,53,100.0,2005-01-12,4.35,50.8
1854,479561,19434,total_ozone_column,305.2,Dobson-units,MKII,53,100.0,2005-01-13,4.35,50.8
1855,479591,19435,total_ozone_column,308.2,Dobson-units,MKIII,53,100.0,2005-01-13,4.35,50.8
1856,502125,20350,total_ozone_column,296.6,Dobson-units,Beck,53,100.0,2005-01-13,4.35,50.8
1857,479561,19434,standard_deviation_ozone,4.2,None,MKII,53,100.0,2005-01-13,4.35,50.8
1858,479591,19435,standard_deviation_ozone,4.5,None,MKIII,53,100.0,2005-01-13,4.35,50.8
1859,502125,20350,standard_deviation_ozone,0.0,None,Beck,53,100.0,2005-01-13,4.35,50.8
1860,479562,19434,total_ozone_column,301.1,Dobson-units,MKII,53,100.0,2005-01-14,4.35,50.8
1861,479592,19435,total_ozone_column,303.3,Dobson-units,MKIII,53,100.0,2005-01-14,4.35,50.8
1862,502126,20350,total_ozone_column,277.9,Dobson-units,Beck,53,100.0,2005-01-14,4.35,50.8
1863,479562,19434,standard_deviation_ozone,2.2,None,MKII,53,100.0,2005-01-14,4.35,50.8
1864,479592,19435,standard_deviation_ozone,2.5,None,MKIII,53,100.0,2005-01-14,4.35,50.8
1865,502126,20350,standard_deviation_ozone,0.0,None,Beck,53,100.0,2005-01-14,4.35,50.8
1866,479563,19434,total_ozone_column,285.9,Dobson-units,MKII,53,100.0,2005-01-15,4.35,50.8
1867,479593,19435,total_ozone_column,288.0,Dobson-units,MKIII,53,100.0,2005-01-15,4.35,50.8
1868,479563,19434,standard_deviation_ozone,1.8,None,MKII,53,100.0,2005-01-15,4.35,50.8
1869,479593,19435,standard_deviation_ozone,2.5,None,MKIII,53,100.0,2005-01-15,4.35,50.8
1870,479564,19434,total_ozone_column,327.8,Dobson-units,MKII,53,100.0,2005-01-16,4.35,50.8
1871,479594,19435,total_ozone_column,329.8,Dobson-units,MKIII,53,100.0,2005-01-16,4.35,50.8
1872,479564,19434,standard_deviation_ozone,3.9,None,MKII,53,100.0,2005-01-16,4.35,50.8
1873,479594,19435,standard_deviation_ozone,3.8,None,MKIII,53,100.0,2005-01-16,4.35,50.8
1874,479565,19434,total_ozone_column,301.1,Dobson-units,MKII,53,100.0,2005-01-17,4.35,50.8
1875,479595,19435,total_ozone_column,299.0,Dobson-units,MKIII,53,100.0,2005-01-17,4.35,50.8
1876,502127,20350,total_ozone_column,299.3,Dobson-units,Beck,53,100.0,2005-01-17,4.35,50.8
1877,479565,19434,standard_deviation_ozone,3.9,None,MKII,53,100.0,2005-01-17,4.35,50.8
1878,479595,19435,standard_deviation_ozone,10.7,None,MKIII,53,100.0,2005-01-17,4.35,50.8
1879,502127,20350,standard_deviation_ozone,4.5,None,Beck,53,100.0,2005-01-17,4.35,50.8
1880,479566,19434,total_ozone_column,368.6,Dobson-units,MKII,53,100.0,2005-01-19,4.35,50.8
1881,479596,19435,total_ozone_column,365.3,Dobson-units,MKIII,53,100.0,2005-01-19,4.35,50.8
1882,502128,20350,total_ozone_column,327.3,Dobson-units,Beck,53,100.0,2005-01-19,4.35,50.8
1883,479566,19434,standard_deviation_ozone,1.1,None,MKII,53,100.0,2005-01-19,4.35,50.8
1884,479596,19435,standard_deviation_ozone,11.7,None,MKIII,53,100.0,2005-01-19,4.35,50.8
1885,502128,20350,standard_deviation_ozone,0.0,None,Beck,53,100.0,2005-01-19,4.35,50.8
1886,479567,19434,total_ozone_column,351.8,Dobson-units,MKII,53,100.0,2005-01-20,4.35,50.8
1887,479597,19435,total_ozone_column,338.8,Dobson-units,MKIII,53,100.0,2005-01-20,4.35,50.8
1888,502129,20350,total_ozone_column,350.4,Dobson-units,Beck,53,100.0,2005-01-20,4.35,50.8
1889,479567,19434,standard_deviation_ozone,1.7,None,MKII,53,100.0,2005-01-20,4.35,50.8
1890,479597,19435,standard_deviation_ozone,0.0,None,MKIII,53,100.0,2005-01-20,4.35,50.8
1891,502129,20350,standard_deviation_ozone,0.0,None,Beck,53,100.0,2005-01-20,4.35,50.8
1892,479568,19434,total_ozone_column,376.5,Dobson-units,MKII,53,100.0,2005-01-21,4.35,50.8
1893,479598,19435,total_ozone_column,368.0,Dobson-units,MKIII,53,100.0,2005-01-21,4.35,50.8
1894,502130,20350,total_ozone_column,359.6,Dobson-units,Beck,53,100.0,2005-01-21,4.35,50.8
1895,479568,19434,standard_deviation_ozone,4.0,None,MKII,53,100.0,2005-01-21,4.35,50.8
1896,479598,19435,standard_deviation_ozone,5.8,None,MKIII,53,100.0,2005-01-21,4.35,50.8
1897,502130,20350,standard_deviation_ozone,0.0,None,Beck,53,100.0,2005-01-21,4.35,50.8
1898,479569,19434,total_ozone_column,364.7,Dobson-units,MKII,53,100.0,2005-01-22,4.35,50.8
1899,479599,19435,total_ozone_column,368.9,Dobson-units,MKIII,53,100.0,2005-01-22,4.35,50.8
1900,479569,19434,standard_deviation_ozone,0.7,None,MKII,53,100.0,2005-01-22,4.35,50.8
1901,479599,19435,standard_deviation_ozone,2.2,None,MKIII,53,100.0,2005-01-22,4.35,50.8
1902,479570,19434,total_ozone_column,383.4,Dobson-units,MKII,53,100.0,2005-01-23,4.35,50.8
1903,479600,19435,total_ozone_column,387.0,Dobson-units,MKIII,53,100.0,2005-01-23,4.35,50.8
1904,479570,19434,standard_deviation_ozone,2.5,None,MKII,53,100.0,2005-01-23,4.35,50.8
1905,479600,19435,standard_deviation_ozone,4.3,None,MKIII,53,100.0,2005-01-23,4.35,50.8
1906,479571,19434,total_ozone_column,434.7,Dobson-units,MKII,53,100.0,2005-01-24,4.35,50.8
1907,479601,19435,total_ozone_column,437.7,Dobson-units,MKIII,53,100.0,2005-01-24,4.35,50.8
1908,502131,20350,total_ozone_column,389.9,Dobson-units,Beck,53,100.0,2005-01-24,4.35,50.8
1909,479571,19434,standard_deviation_ozone,4.6,None,MKII,53,100.0,2005-01-24,4.35,50.8
1910,479601,19435,standard_deviation_ozone,4.0,None,MKIII,53,100.0,2005-01-24,4.35,50.8
1911,502131,20350,standard_deviation_ozone,3.3,None,Beck,53,100.0,2005-01-24,4.35,50.8
1912,479572,19434,total_ozone_column,389.8,Dobson-units,MKII,53,100.0,2005-01-25,4.35,50.8
1913,479602,19435,total_ozone_column,395.6,Dobson-units,MKIII,53,100.0,2005-01-25,4.35,50.8
1914,502132,20350,total_ozone_column,367.0,Dobson-units,Beck,53,100.0,2005-01-25,4.35,50.8
1915,479572,19434,standard_deviation_ozone,1.9,None,MKII,53,100.0,2005-01-25,4.35,50.8
1916,479602,19435,standard_deviation_ozone,4.2,None,MKIII,53,100.0,2005-01-25,4.35,50.8
1917,502132,20350,standard_deviation_ozone,0.0,None,Beck,53,100.0,2005-01-25,4.35,50.8
1918,479573,19434,total_ozone_column,376.5,Dobson-units,MKII,53,100.0,2005-01-26,4.35,50.8
1919,479603,19435,total_ozone_column,379.8,Dobson-units,MKIII,53,100.0,2005-01-26,4.35,50.8
1920,502133,20350,total_ozone_column,361.9,Dobson-units,Beck,53,100.0,2005-01-26,4.35,50.8
1921,479573,19434,standard_deviation_ozone,2.8,None,MKII,53,100.0,2005-01-26,4.35,50.8
1922,479603,19435,standard_deviation_ozone,1.5,None,MKIII,53,100.0,2005-01-26,4.35,50.8
1923,502133,20350,standard_deviation_ozone,7.2,None,Beck,53,100.0,2005-01-26,4.35,50.8
1924,479574,19434,total_ozone_column,349.8,Dobson-units,MKII,53,100.0,2005-01-27,4.35,50.8
1925,479604,19435,total_ozone_column,344.6,Dobson-units,MKIII,53,100.0,2005-01-27,4.35,50.8
1926,502134,20350,total_ozone_column,344.9,Dobson-units,Beck,53,100.0,2005-01-27,4.35,50.8
1927,479574,19434,standard_deviation_ozone,5.6,None,MKII,53,100.0,2005-01-27,4.35,50.8
1928,479604,19435,standard_deviation_ozone,13.8,None,MKIII,53,100.0,2005-01-27,4.35,50.8
1929,502134,20350,standard_deviation_ozone,11.7,None,Beck,53,100.0,2005-01-27,4.35,50.8
1930,479575,19434,total_ozone_column,309.9,Dobson-units,MKII,53,100.0,2005-01-28,4.35,50.8
1931,479605,19435,total_ozone_column,298.1,Dobson-units,MKIII,53,100.0,2005-01-28,4.35,50.8
1932,479575,19434,standard_deviation_ozone,4.8,None,MKII,53,100.0,2005-01-28,4.35,50.8
1933,479605,19435,standard_deviation_ozone,4.6,None,MKIII,53,100.0,2005-01-28,4.35,50.8
1934,479576,19434,total_ozone_column,282.2,Dobson-units,MKII,53,100.0,2005-01-29,4.35,50.8
1935,479606,19435,total_ozone_column,284.1,Dobson-units,MKIII,53,100.0,2005-01-29,4.35,50.8
1936,479576,19434,standard_deviation_ozone,5.1,None,MKII,53,100.0,2005-01-29,4.35,50.8
1937,479606,19435,standard_deviation_ozone,5.7,None,MKIII,53,100.0,2005-01-29,4.35,50.8
1938,479577,19434,total_ozone_column,288.0,Dobson-units,MKII,53,100.0,2005-01-30,4.35,50.8
1939,479607,19435,total_ozone_column,286.2,Dobson-units,MKIII,53,100.0,2005-01-30,4.35,50.8
1940,479577,19434,standard_deviation_ozone,12.3,None,MKII,53,100.0,2005-01-30,4.35,50.8
1941,479607,19435,standard_deviation_ozone,11.2,None,MKIII,53,100.0,2005-01-30,4.35,50.8
1942,479578,19434,total_ozone_column,271.6,Dobson-units,MKII,53,100.0,2005-01-31,4.35,50.8
1943,479608,19435,total_ozone_column,264.9,Dobson-units,MKIII,53,100.0,2005-01-31,4.35,50.8
1944,479578,19434,standard_deviation_ozone,3.9,None,MKII,53,100.0,2005-01-31,4.35,50.8
1945,479608,19435,standard_deviation_ozone,8.7,None,MKIII,53,100.0,2005-01-31,4.35,50.8
1946,479609,19436,total_ozone_column,283.2,Dobson-units,MKII,53,100.0,2005-02-01,4.35,50.8
1947,479636,19437,total_ozone_column,282.1,Dobson-units,MKIII,53,100.0,2005-02-01,4.35,50.8
1948,502135,20351,total_ozone_column,280.2,Dobson-units,Beck,53,100.0,2005-02-01,4.35,50.8
1949,479609,19436,standard_deviation_ozone,1.9,None,MKII,53,100.0,2005-02-01,4.35,50.8
1950,479636,19437,standard_deviation_ozone,0.0,None,MKIII,53,100.0,2005-02-01,4.35,50.8
1951,502135,20351,standard_deviation_ozone,10.3,None,Beck,53,100.0,2005-02-01,4.35,50.8
1952,479610,19436,total_ozone_column,295.3,Dobson-units,MKII,53,100.0,2005-02-02,4.35,50.8
1953,479637,19437,total_ozone_column,293.2,Dobson-units,MKIII,53,100.0,2005-02-02,4.35,50.8
1954,502136,20351,total_ozone_column,282.0,Dobson-units,Beck,53,100.0,2005-02-02,4.35,50.8
1955,479610,19436,standard_deviation_ozone,3.4,None,MKII,53,100.0,2005-02-02,4.35,50.8
1956,479637,19437,standard_deviation_ozone,0.1,None,MKIII,53,100.0,2005-02-02,4.35,50.8
1957,502136,20351,standard_deviation_ozone,0.0,None,Beck,53,100.0,2005-02-02,4.35,50.8
1958,479611,19436,total_ozone_column,284.7,Dobson-units,MKII,53,100.0,2005-02-03,4.35,50.8
1959,479638,19437,total_ozone_column,282.2,Dobson-units,MKIII,53,100.0,2005-02-03,4.35,50.8
1960,502137,20351,total_ozone_column,277.5,Dobson-units,Beck,53,100.0,2005-02-03,4.35,50.8
1961,479611,19436,standard_deviation_ozone,3.3,None,MKII,53,100.0,2005-02-03,4.35,50.8
1962,479638,19437,standard_deviation_ozone,6.0,None,MKIII,53,100.0,2005-02-03,4.35,50.8
1963,502137,20351,standard_deviation_ozone,1.3,None,Beck,53,100.0,2005-02-03,4.35,50.8
1964,479612,19436,total_ozone_column,307.0,Dobson-units,MKII,53,100.0,2005-02-04,4.35,50.8
1965,479639,19437,total_ozone_column,293.3,Dobson-units,MKIII,53,100.0,2005-02-04,4.35,50.8
1966,502138,20351,total_ozone_column,298.5,Dobson-units,Beck,53,100.0,2005-02-04,4.35,50.8
1967,479612,19436,standard_deviation_ozone,6.3,None,MKII,53,100.0,2005-02-04,4.35,50.8
1968,479639,19437,standard_deviation_ozone,8.9,None,MKIII,53,100.0,2005-02-04,4.35,50.8
1969,502138,20351,standard_deviation_ozone,9.1,None,Beck,53,100.0,2005-02-04,4.35,50.8
1970,479613,19436,total_ozone_column,306.3,Dobson-units,MKII,53,100.0,2005-02-05,4.35,50.8
1971,479640,19437,total_ozone_column,307.3,Dobson-units,MKIII,53,100.0,2005-02-05,4.35,50.8
1972,479613,19436,standard_deviation_ozone,2.0,None,MKII,53,100.0,2005-02-05,4.35,50.8
1973,479640,19437,standard_deviation_ozone,1.5,None,MKIII,53,100.0,2005-02-05,4.35,50.8
1974,479614,19436,total_ozone_column,316.3,Dobson-units,MKII,53,100.0,2005-02-06,4.35,50.8
1975,479641,19437,total_ozone_column,318.2,Dobson-units,MKIII,53,100.0,2005-02-06,4.35,50.8
1976,479614,19436,standard_deviation_ozone,2.0,None,MKII,53,100.0,2005-02-06,4.35,50.8
1977,479641,19437,standard_deviation_ozone,2.8,None,MKIII,53,100.0,2005-02-06,4.35,50.8
1978,479615,19436,total_ozone_column,364.9,Dobson-units,MKII,53,100.0,2005-02-07,4.35,50.8
1979,479642,19437,total_ozone_column,366.1,Dobson-units,MKIII,53,100.0,2005-02-07,4.35,50.8
1980,502139,20351,total_ozone_column,355.7,Dobson-units,Beck,53,100.0,2005-02-07,4.35,50.8
1981,479615,19436,standard_deviation_ozone,2.0,None,MKII,53,100.0,2005-02-07,4.35,50.8
1982,479642,19437,standard_deviation_ozone,1.8,None,MKIII,53,100.0,2005-02-07,4.35,50.8
1983,502139,20351,standard_deviation_ozone,2.1,None,Beck,53,100.0,2005-02-07,4.35,50.8
1984,479616,19436,total_ozone_column,357.6,Dobson-units,MKII,53,100.0,2005-02-08,4.35,50.8
1985,479643,19437,total_ozone_column,358.0,Dobson-units,MKIII,53,100.0,2005-02-08,4.35,50.8
1986,502140,20351,total_ozone_column,346.7,Dobson-units,Beck,53,100.0,2005-02-08,4.35,50.8
1987,479616,19436,standard_deviation_ozone,8.3,None,MKII,53,100.0,2005-02-08,4.35,50.8
1988,479643,19437,standard_deviation_ozone,8.6,None,MKIII,53,100.0,2005-02-08,4.35,50.8
1989,502140,20351,standard_deviation_ozone,17.7,None,Beck,53,100.0,2005-02-08,4.35,50.8
1990,479617,19436,total_ozone_column,366.4,Dobson-units,MKII,53,100.0,2005-02-09,4.35,50.8
1991,479644,19437,total_ozone_column,368.1,Dobson-units,MKIII,53,100.0,2005-02-09,4.35,50.8
1992,479617,19436,standard_deviation_ozone,1.2,None,MKII,53,100.0,2005-02-09,4.35,50.8
1993,479644,19437,standard_deviation_ozone,1.3,None,MKIII,53,100.0,2005-02-09,4.35,50.8
1994,479618,19436,total_ozone_column,356.7,Dobson-units,MKII,53,100.0,2005-02-10,4.35,50.8
1995,479645,19437,total_ozone_column,348.0,Dobson-units,MKIII,53,100.0,2005-02-10,4.35,50.8
1996,479618,19436,standard_deviation_ozone,0.0,None,MKII,53,100.0,2005-02-10,4.35,50.8
1997,479645,19437,standard_deviation_ozone,0.0,None,MKIII,53,100.0,2005-02-10,4.35,50.8
1998,479619,19436,total_ozone_column,308.6,Dobson-units,MKII,53,100.0,2005-02-11,4.35,50.8
1999,479646,19437,total_ozone_column,295.6,Dobson-units,MKIII,53,100.0,2005-02-11,4.35,50.8
2000,479619,19436,standard_deviation_ozone,2.6,None,MKII,53,100.0,2005-02-11,4.35,50.8
2001,479646,19437,standard_deviation_ozone,3.4,None,MKIII,53,100.0,2005-02-11,4.35,50.8
2002,479620,19436,total_ozone_column,336.3,Dobson-units,MKII,53,100.0,2005-02-12,4.35,50.8
2003,479647,19437,total_ozone_column,324.5,Dobson-units,MKIII,53,100.0,2005-02-12,4.35,50.8
2004,479620,19436,standard_deviation_ozone,7.2,None,MKII,53,100.0,2005-02-12,4.35,50.8
2005,479647,19437,standard_deviation_ozone,11.0,None,MKIII,53,100.0,2005-02-12,4.35,50.8
2006,479648,19437,total_ozone_column,484.1,Dobson-units,MKIII,53,100.0,2005-02-13,4.35,50.8
2007,479648,19437,standard_deviation_ozone,0.0,None,MKIII,53,100.0,2005-02-13,4.35,50.8
2008,479621,19436,total_ozone_column,363.2,Dobson-units,MKII,53,100.0,2005-02-14,4.35,50.8
2009,479649,19437,total_ozone_column,365.8,Dobson-units,MKIII,53,100.0,2005-02-14,4.35,50.8
2010,502141,20351,total_ozone_column,355.5,Dobson-units,Beck,53,100.0,2005-02-14,4.35,50.8
2011,479621,19436,standard_deviation_ozone,1.1,None,MKII,53,100.0,2005-02-14,4.35,50.8
2012,479649,19437,standard_deviation_ozone,0.0,None,MKIII,53,100.0,2005-02-14,4.35,50.8
2013,502141,20351,standard_deviation_ozone,0.0,None,Beck,53,100.0,2005-02-14,4.35,50.8
2014,479622,19436,total_ozone_column,405.0,Dobson-units,MKII,53,100.0,2005-02-15,4.35,50.8
2015,479650,19437,total_ozone_column,413.4,Dobson-units,MKIII,53,100.0,2005-02-15,4.35,50.8
2016,502142,20351,total_ozone_column,396.5,Dobson-units,Beck,53,100.0,2005-02-15,4.35,50.8
2017,479622,19436,standard_deviation_ozone,1.2,None,MKII,53,100.0,2005-02-15,4.35,50.8
2018,479650,19437,standard_deviation_ozone,0.0,None,MKIII,53,100.0,2005-02-15,4.35,50.8
2019,502142,20351,standard_deviation_ozone,2.6,None,Beck,53,100.0,2005-02-15,4.35,50.8
2020,479623,19436,total_ozone_column,377.2,Dobson-units,MKII,53,100.0,2005-02-16,4.35,50.8
2021,479651,19437,total_ozone_column,374.9,Dobson-units,MKIII,53,100.0,2005-02-16,4.35,50.8
2022,502143,20351,total_ozone_column,358.8,Dobson-units,Beck,53,100.0,2005-02-16,4.35,50.8
2023,479623,19436,standard_deviation_ozone,0.5,None,MKII,53,100.0,2005-02-16,4.35,50.8
2024,479651,19437,standard_deviation_ozone,7.9,None,MKIII,53,100.0,2005-02-16,4.35,50.8
2025,502143,20351,standard_deviation_ozone,7.2,None,Beck,53,100.0,2005-02-16,4.35,50.8
2026,479624,19436,total_ozone_column,338.9,Dobson-units,MKII,53,100.0,2005-02-17,4.35,50.8
2027,479652,19437,total_ozone_column,333.2,Dobson-units,MKIII,53,100.0,2005-02-17,4.35,50.8
2028,502144,20351,total_ozone_column,332.0,Dobson-units,Beck,53,100.0,2005-02-17,4.35,50.8
2029,479624,19436,standard_deviation_ozone,2.1,None,MKII,53,100.0,2005-02-17,4.35,50.8
2030,479652,19437,standard_deviation_ozone,0.0,None,MKIII,53,100.0,2005-02-17,4.35,50.8
2031,502144,20351,standard_deviation_ozone,1.9,None,Beck,53,100.0,2005-02-17,4.35,50.8
2032,479625,19436,total_ozone_column,329.2,Dobson-units,MKII,53,100.0,2005-02-18,4.35,50.8
2033,479653,19437,total_ozone_column,334.0,Dobson-units,MKIII,53,100.0,2005-02-18,4.35,50.8
2034,502145,20351,total_ozone_column,314.0,Dobson-units,Beck,53,100.0,2005-02-18,4.35,50.8
2035,479625,19436,standard_deviation_ozone,0.0,None,MKII,53,100.0,2005-02-18,4.35,50.8
2036,479653,19437,standard_deviation_ozone,0.0,None,MKIII,53,100.0,2005-02-18,4.35,50.8
2037,502145,20351,standard_deviation_ozone,7.8,None,Beck,53,100.0,2005-02-18,4.35,50.8
2038,479626,19436,total_ozone_column,377.0,Dobson-units,MKII,53,100.0,2005-02-19,4.35,50.8
2039,479654,19437,total_ozone_column,381.6,Dobson-units,MKIII,53,100.0,2005-02-19,4.35,50.8
2040,479626,19436,standard_deviation_ozone,18.0,None,MKII,53,100.0,2005-02-19,4.35,50.8
2041,479654,19437,standard_deviation_ozone,9.2,None,MKIII,53,100.0,2005-02-19,4.35,50.8
2042,479627,19436,total_ozone_column,408.5,Dobson-units,MKII,53,100.0,2005-02-20,4.35,50.8
2043,479655,19437,total_ozone_column,401.0,Dobson-units,MKIII,53,100.0,2005-02-20,4.35,50.8
2044,479627,19436,standard_deviation_ozone,4.6,None,MKII,53,100.0,2005-02-20,4.35,50.8
2045,479655,19437,standard_deviation_ozone,9.6,None,MKIII,53,100.0,2005-02-20,4.35,50.8
2046,479628,19436,total_ozone_column,419.3,Dobson-units,MKII,53,100.0,2005-02-21,4.35,50.8
2047,479656,19437,total_ozone_column,420.4,Dobson-units,MKIII,53,100.0,2005-02-21,4.35,50.8
2048,479628,19436,standard_deviation_ozone,3.7,None,MKII,53,100.0,2005-02-21,4.35,50.8
2049,479656,19437,standard_deviation_ozone,4.6,None,MKIII,53,100.0,2005-02-21,4.35,50.8
2050,479629,19436,total_ozone_column,411.2,Dobson-units,MKII,53,100.0,2005-02-22,4.35,50.8
2051,479657,19437,total_ozone_column,414.3,Dobson-units,MKIII,53,100.0,2005-02-22,4.35,50.8
2052,502146,20351,total_ozone_column,408.6,Dobson-units,Beck,53,100.0,2005-02-22,4.35,50.8
2053,479629,19436,standard_deviation_ozone,0.0,None,MKII,53,100.0,2005-02-22,4.35,50.8
2054,479657,19437,standard_deviation_ozone,0.0,None,MKIII,53,100.0,2005-02-22,4.35,50.8
2055,502146,20351,standard_deviation_ozone,0.0,None,Beck,53,100.0,2005-02-22,4.35,50.8
2056,479630,19436,total_ozone_column,420.9,Dobson-units,MKII,53,100.0,2005-02-23,4.35,50.8
2057,479658,19437,total_ozone_column,421.8,Dobson-units,MKIII,53,100.0,2005-02-23,4.35,50.8
2058,502147,20351,total_ozone_column,405.8,Dobson-units,Beck,53,100.0,2005-02-23,4.35,50.8
2059,479630,19436,standard_deviation_ozone,2.9,None,MKII,53,100.0,2005-02-23,4.35,50.8
2060,479658,19437,standard_deviation_ozone,14.8,None,MKIII,53,100.0,2005-02-23,4.35,50.8
2061,502147,20351,standard_deviation_ozone,0.0,None,Beck,53,100.0,2005-02-23,4.35,50.8
2062,479631,19436,total_ozone_column,413.9,Dobson-units,MKII,53,100.0,2005-02-24,4.35,50.8
2063,479659,19437,total_ozone_column,409.1,Dobson-units,MKIII,53,100.0,2005-02-24,4.35,50.8
2064,502148,20351,total_ozone_column,407.7,Dobson-units,Beck,53,100.0,2005-02-24,4.35,50.8
2065,479631,19436,standard_deviation_ozone,10.4,None,MKII,53,100.0,2005-02-24,4.35,50.8
2066,479659,19437,standard_deviation_ozone,8.7,None,MKIII,53,100.0,2005-02-24,4.35,50.8
2067,502148,20351,standard_deviation_ozone,0.0,None,Beck,53,100.0,2005-02-24,4.35,50.8
2068,479632,19436,total_ozone_column,373.7,Dobson-units,MKII,53,100.0,2005-02-25,4.35,50.8
2069,479660,19437,total_ozone_column,375.3,Dobson-units,MKIII,53,100.0,2005-02-25,4.35,50.8
2070,502149,20351,total_ozone_column,354.1,Dobson-units,Beck,53,100.0,2005-02-25,4.35,50.8
2071,479632,19436,standard_deviation_ozone,2.9,None,MKII,53,100.0,2005-02-25,4.35,50.8
2072,479660,19437,standard_deviation_ozone,2.8,None,MKIII,53,100.0,2005-02-25,4.35,50.8
2073,502149,20351,standard_deviation_ozone,3.3,None,Beck,53,100.0,2005-02-25,4.35,50.8
2074,479633,19436,total_ozone_column,329.3,Dobson-units,MKII,53,100.0,2005-02-26,4.35,50.8
2075,479661,19437,total_ozone_column,321.4,Dobson-units,MKIII,53,100.0,2005-02-26,4.35,50.8
2076,479633,19436,standard_deviation_ozone,2.3,None,MKII,53,100.0,2005-02-26,4.35,50.8
2077,479661,19437,standard_deviation_ozone,8.9,None,MKIII,53,100.0,2005-02-26,4.35,50.8
2078,479634,19436,total_ozone_column,352.4,Dobson-units,MKII,53,100.0,2005-02-27,4.35,50.8
2079,479662,19437,total_ozone_column,354.5,Dobson-units,MKIII,53,100.0,2005-02-27,4.35,50.8
2080,479634,19436,standard_deviation_ozone,9.9,None,MKII,53,100.0,2005-02-27,4.35,50.8
2081,479662,19437,standard_deviation_ozone,9.9,None,MKIII,53,100.0,2005-02-27,4.35,50.8
2082,479635,19436,total_ozone_column,334.9,Dobson-units,MKII,53,100.0,2005-02-28,4.35,50.8
2083,479663,19437,total_ozone_column,336.8,Dobson-units,MKIII,53,100.0,2005-02-28,4.35,50.8
2084,502150,20351,total_ozone_column,321.9,Dobson-units,Beck,53,100.0,2005-02-28,4.35,50.8
2085,479635,19436,standard_deviation_ozone,6.7,None,MKII,53,100.0,2005-02-28,4.35,50.8
